segment_file,video_id,segment_index,start_sec,end_sec,speaker,party,constituency,native_city,native_county,native_province,clip_name,clip_type,extra_info,valid_times,dataset,segment_file_resolved
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/VwQ0xo4WnMY_Deputy Barry Cowen - Private Members’ Business - 1.wav,VwQ0xo4WnMY,1,30,60,barry cowen,Fianna Fail,Offaly,Clara,Offaly,Leinster,VwQ0xo4WnMY_Deputy Barry Cowen - Private Members‚Äô Business - 1.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/VwQ0xo4WnMY_Deputy Barry Cowen - Private Members’ Business - 1.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/yqP2q2c3VpI_Deputy Barry Cowen - Priority Questions - 20 Jun 2.wav,yqP2q2c3VpI,1,30,60,barry cowen,Fianna Fail,Offaly,Clara,Offaly,Leinster,yqP2q2c3VpI_Deputy Barry Cowen - Priority Questions - 20 Jun 2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/yqP2q2c3VpI_Deputy Barry Cowen - Priority Questions - 20 Jun 2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/7xJt6AN-ck0_Deputy Bernard Durkan - Topical Issues - 18 Sep 20.wav,7xJt6AN-ck0,1,30,60,bernard durkan,Fine Gael,Kildare North,Swinford,Mayo,Connacht,7xJt6AN-ck0_Deputy Bernard Durkan - Topical Issues - 18 Sep 20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/7xJt6AN-ck0_Deputy Bernard Durkan - Topical Issues - 18 Sep 20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/k636YzyU4XQ_Deputy Bernard Durkan - Other Questions - 15 May 2.wav,k636YzyU4XQ,1,30,60,bernard durkan,Fine Gael,Kildare North,Swinford,Mayo,Connacht,k636YzyU4XQ_Deputy Bernard Durkan - Other Questions - 15 May 2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/k636YzyU4XQ_Deputy Bernard Durkan - Other Questions - 15 May 2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/qlupuRopEGw_Deputy Bernard Durkan - Other Questions - 05.03.20.wav,qlupuRopEGw,1,30,60,bernard durkan,Fine Gael,Kildare North,Swinford,Mayo,Connacht,qlupuRopEGw_Deputy Bernard Durkan - Other Questions - 05.03.20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/qlupuRopEGw_Deputy Bernard Durkan - Other Questions - 05.03.20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/In85u8tylic_Senator Billy Lawless - speech from 25 Jun 2019.wav,In85u8tylic,1,30,60,billy lawless,Independent,,Rahoon,Galway,Connacht,In85u8tylic_Senator Billy Lawless - speech from 25 Jun 2019.wav,parliament,Chicago for many years,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/In85u8tylic_Senator Billy Lawless - speech from 25 Jun 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/TC8YloJw5x4_Billy Lawless  - speech from  11 Apr 2019.wav,TC8YloJw5x4,1,30,60,billy lawless,Independent,,Rahoon,Galway,Connacht,TC8YloJw5x4_Billy Lawless  - speech from  11 Apr 2019.wav,parliament,Chicago for many years,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/TC8YloJw5x4_Billy Lawless  - speech from  11 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/IVPf8WXxdDg_Billy Lawless - speech from  09 Apr 2019.wav,IVPf8WXxdDg,1,30,60,billy lawless,Independent,,Rahoon,Galway,Connacht,IVPf8WXxdDg_Billy Lawless - speech from  09 Apr 2019.wav,parliament,Chicago for many years,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/IVPf8WXxdDg_Billy Lawless - speech from  09 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/V7Ch0siqGfo_Senator Billy Lawless - speech from 12 Jun 2019.wav,V7Ch0siqGfo,1,30,60,billy lawless,Independent,,Rahoon,Galway,Connacht,V7Ch0siqGfo_Senator Billy Lawless - speech from 12 Jun 2019.wav,parliament,Chicago for many years,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/V7Ch0siqGfo_Senator Billy Lawless - speech from 12 Jun 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/RlPr3ZSoWtA_Billy Lawless - speech from  18 Apr 2019.wav,RlPr3ZSoWtA,1,30,60,billy lawless,Independent,,Rahoon,Galway,Connacht,RlPr3ZSoWtA_Billy Lawless - speech from  18 Apr 2019.wav,parliament,Chicago for many years,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/RlPr3ZSoWtA_Billy Lawless - speech from  18 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/5PfEOxFbBnI_Senator Billy Lawless - speech from 21 May 2019.wav,5PfEOxFbBnI,1,30,60,billy lawless,Independent,,Rahoon,Galway,Connacht,5PfEOxFbBnI_Senator Billy Lawless - speech from 21 May 2019.wav,parliament,Chicago for many years,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/5PfEOxFbBnI_Senator Billy Lawless - speech from 21 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/HidSeDW0gWM_Senator Billy Lawless - speech from 25 Sep 2019.wav,HidSeDW0gWM,1,30,60,billy lawless,Independent,,Rahoon,Galway,Connacht,HidSeDW0gWM_Senator Billy Lawless - speech from 25 Sep 2019.wav,parliament,Chicago for many years,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/HidSeDW0gWM_Senator Billy Lawless - speech from 25 Sep 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/CyBaPIN-llQ_Deputy Bobby Aylward - Private Members’ Business -.wav,CyBaPIN-llQ,1,30,60,bobby aylward,Fianna Fail,Carlow-Kilkenny,Mullinavat,Kilkenny,Leinster,CyBaPIN-llQ_Deputy Bobby Aylward - Private Members‚Äô Business -.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/CyBaPIN-llQ_Deputy Bobby Aylward - Private Members’ Business -.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/HeVgkrBFTgM_Deputy Brendan Howlin - Leaders’ Questions - 14 Ma.wav,HeVgkrBFTgM,1,30,60,brendan howlin,Labour,Wexford,Wexford Town,Wexford,Leinster,HeVgkrBFTgM_Deputy Brendan Howlin - Leaders‚Äô Questions - 14 Ma.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/HeVgkrBFTgM_Deputy Brendan Howlin - Leaders’ Questions - 14 Ma.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/_KxzFQd-Nek_Deputy Brendan Howlin - Order of Business - 05.03..wav,_KxzFQd-Nek,1,30,60,brendan howlin,Labour,Wexford,Wexford Town,Wexford,Leinster,_KxzFQd-Nek_Deputy Brendan Howlin - Order of Business - 05.03..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/_KxzFQd-Nek_Deputy Brendan Howlin - Order of Business - 05.03..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/XoH0BeIWqJI_Deputy Brendan Howlin - Questions on Promised Legi.wav,XoH0BeIWqJI,1,30,60,brendan howlin,Labour,Wexford,Wexford Town,Wexford,Leinster,XoH0BeIWqJI_Deputy Brendan Howlin - Questions on Promised Legi.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/XoH0BeIWqJI_Deputy Brendan Howlin - Questions on Promised Legi.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/pUdK8jIrHic_Deputy Brendan Howlin - Leaders’ Questions - 17 Se.wav,pUdK8jIrHic,1,30,60,brendan howlin,Labour,Wexford,Wexford Town,Wexford,Leinster,pUdK8jIrHic_Deputy Brendan Howlin - Leaders‚Äô Questions - 17 Se.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/pUdK8jIrHic_Deputy Brendan Howlin - Leaders’ Questions - 17 Se.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/6f-cPGA7BTk_Deputy Brendan Ryan - Private Members’ Business - .wav,6f-cPGA7BTk,1,30,60,brendan ryan,Labour,Dublin Fingal,Donabate,Dublin Fingal,Leinster,6f-cPGA7BTk_Deputy Brendan Ryan - Private Members‚Äô Business - .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/6f-cPGA7BTk_Deputy Brendan Ryan - Private Members’ Business - .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/sU0ZIw1bhvI_Deputy Brendan Ryan - Private Members’ Business - .wav,sU0ZIw1bhvI,1,30,60,brendan ryan,Labour,Dublin Fingal,Donabate,Dublin Fingal,Leinster,sU0ZIw1bhvI_Deputy Brendan Ryan - Private Members‚Äô Business - .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/sU0ZIw1bhvI_Deputy Brendan Ryan - Private Members’ Business - .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/afgEuyaFvNY_Deputy Brendan Ryan - Government Business - 26.03..wav,afgEuyaFvNY,1,30,60,brendan ryan,Labour,Dublin Fingal,Donabate,Dublin Fingal,Leinster,afgEuyaFvNY_Deputy Brendan Ryan - Government Business - 26.03..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/afgEuyaFvNY_Deputy Brendan Ryan - Government Business - 26.03..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/TzrEsW9gEwc_Deputy Brendan Ryan - Government Business - 11 Jul.wav,TzrEsW9gEwc,1,30,60,brendan ryan,Labour,Dublin Fingal,Donabate,Dublin Fingal,Leinster,TzrEsW9gEwc_Deputy Brendan Ryan - Government Business - 11 Jul.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/TzrEsW9gEwc_Deputy Brendan Ryan - Government Business - 11 Jul.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/zBP53H3OiFs_Deputy Brendan Ryan - Questions on Promised Legisl.wav,zBP53H3OiFs,1,30,60,brendan ryan,Labour,Dublin Fingal,Donabate,Dublin Fingal,Leinster,zBP53H3OiFs_Deputy Brendan Ryan - Questions on Promised Legisl.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/zBP53H3OiFs_Deputy Brendan Ryan - Questions on Promised Legisl.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/m95P2rdl4KI_Deputy Brendan Smith - Government Business - 06.03.wav,m95P2rdl4KI,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,m95P2rdl4KI_Deputy Brendan Smith - Government Business - 06.03.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/m95P2rdl4KI_Deputy Brendan Smith - Government Business - 06.03.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/p3wS3RtJ670_Deputy Brendan Smith - Government Business - 11 Ju.wav,p3wS3RtJ670,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,p3wS3RtJ670_Deputy Brendan Smith - Government Business - 11 Ju.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/p3wS3RtJ670_Deputy Brendan Smith - Government Business - 11 Ju.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/fqzOhJy6gDA_Deputy Brendan Smith - Topical Issues - 19 Sep 201.wav,fqzOhJy6gDA,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,fqzOhJy6gDA_Deputy Brendan Smith - Topical Issues - 19 Sep 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/fqzOhJy6gDA_Deputy Brendan Smith - Topical Issues - 19 Sep 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/6L4k_GJltis_Deputy Brendan Smith - speech from 15 Oct 2019.wav,6L4k_GJltis,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,6L4k_GJltis_Deputy Brendan Smith - speech from 15 Oct 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/6L4k_GJltis_Deputy Brendan Smith - speech from 15 Oct 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/-bBaPvTuUyU_Deputy Brendan Smith - Government Business - 06.03.wav,#NAME?,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,-bBaPvTuUyU_Deputy Brendan Smith - Government Business - 06.03.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/-bBaPvTuUyU_Deputy Brendan Smith - Government Business - 06.03.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/I08tR3IOIQ0_Deputy Brendan Smith - Government Business - 11 Ju.wav,I08tR3IOIQ0,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,I08tR3IOIQ0_Deputy Brendan Smith - Government Business - 11 Ju.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/I08tR3IOIQ0_Deputy Brendan Smith - Government Business - 11 Ju.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/TBn72MuMEUQ_Deputy Brendan Smith - Other Questions - 4 Jul 201.wav,TBn72MuMEUQ,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,TBn72MuMEUQ_Deputy Brendan Smith - Other Questions - 4 Jul 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/TBn72MuMEUQ_Deputy Brendan Smith - Other Questions - 4 Jul 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/MOz6MGD6Lbg_Deputy Brendan Smith - Topical Issues - 2 Jul 2019.wav,MOz6MGD6Lbg,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,MOz6MGD6Lbg_Deputy Brendan Smith - Topical Issues - 2 Jul 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/MOz6MGD6Lbg_Deputy Brendan Smith - Topical Issues - 2 Jul 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/7blh3Z94koA_Deputy Brendan Smith - Government Business - 17 Se.wav,7blh3Z94koA,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,7blh3Z94koA_Deputy Brendan Smith - Government Business - 17 Se.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/7blh3Z94koA_Deputy Brendan Smith - Government Business - 17 Se.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/8Lvhpc67IyA_Deputy Brendan Smith TD - speech from o4 Jul 2019.wav,8Lvhpc67IyA,1,30,60,brendan smith,Fianna Fail,Cavan-Monaghan,Cavan Town,Cavan,Ulster,8Lvhpc67IyA_Deputy Brendan Smith TD - speech from o4 Jul 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/8Lvhpc67IyA_Deputy Brendan Smith TD - speech from o4 Jul 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ukyNVZEMSMI_Senator Brian Ó Domhnaill - speech from 20 Jun 201.wav,ukyNVZEMSMI,1,30,60,brian o domhnaill,Fianna Fail,,Falcarragh,Donegal,Ulster,ukyNVZEMSMI_Senator Brian √ì Domhnaill - speech from 20 Jun 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ukyNVZEMSMI_Senator Brian Ó Domhnaill - speech from 20 Jun 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/1V9AGHHLBuU_Senator Brian Ó Domhnaill - speech from 2 Oct 2019.wav,1V9AGHHLBuU,1,30,60,brian o domhnaill,Fianna Fail,,Falcarragh,Donegal,Ulster,1V9AGHHLBuU_Senator Brian √ì Domhnaill - speech from 2 Oct 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/1V9AGHHLBuU_Senator Brian Ó Domhnaill - speech from 2 Oct 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/afRicxrtMs4_Senator Brian Ó Domhnaill - speech from 19 Jun 201.wav,afRicxrtMs4,1,30,60,brian o domhnaill,Fianna Fail,,Falcarragh,Donegal,Ulster,afRicxrtMs4_Senator Brian √ì Domhnaill - speech from 19 Jun 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/afRicxrtMs4_Senator Brian Ó Domhnaill - speech from 19 Jun 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/JH-jDVuU7UU_Deputy Brian Stanley - Government Business - 05.03.wav,JH-jDVuU7UU,1,30,60,brian stanley,Independent,Laois,Portlaoise,Laois,Leinster,JH-jDVuU7UU_Deputy Brian Stanley - Government Business - 05.03.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/JH-jDVuU7UU_Deputy Brian Stanley - Government Business - 05.03.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/LnHWlegxgFE_Deputy Brian Stanley - Order of Business - 8 May 2.wav,LnHWlegxgFE,1,30,60,brian stanley,Independent,Laois,Portlaoise,Laois,Leinster,LnHWlegxgFE_Deputy Brian Stanley - Order of Business - 8 May 2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/LnHWlegxgFE_Deputy Brian Stanley - Order of Business - 8 May 2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/cIOZ8qgu0fU_Deputy Brian Stanley - Private Members’ Business -.wav,cIOZ8qgu0fU,1,30,60,brian stanley,Independent,Laois,Portlaoise,Laois,Leinster,cIOZ8qgu0fU_Deputy Brian Stanley - Private Members‚Äô Business -.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/cIOZ8qgu0fU_Deputy Brian Stanley - Private Members’ Business -.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/TuTipZaOZzs_Deputy Brian Stanley - Private Members’ Business -.wav,TuTipZaOZzs,1,30,60,brian stanley,Independent,Laois,Portlaoise,Laois,Leinster,TuTipZaOZzs_Deputy Brian Stanley - Private Members‚Äô Business -.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/TuTipZaOZzs_Deputy Brian Stanley - Private Members’ Business -.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/s52vwZM55To_Deputy Bríd Smith - Leaders’ Questions - 11 Jun 20.wav,s52vwZM55To,1,30,60,brid smith,PBP-Solidarity,Dublin South-Central,Rathfarnam,Dublin South,Leinster,s52vwZM55To_Deputy Br√≠d Smith - Leaders‚Äô Questions - 11 Jun 20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/s52vwZM55To_Deputy Bríd Smith - Leaders’ Questions - 11 Jun 20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/P6ICLcu17f0_Deputy Bríd Smith - Government Business - 10 Jul 2.wav,P6ICLcu17f0,1,30,60,brid smith,PBP-Solidarity,Dublin South-Central,Rathfarnam,Dublin South,Leinster,P6ICLcu17f0_Deputy Br√≠d Smith - Government Business - 10 Jul 2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/P6ICLcu17f0_Deputy Bríd Smith - Government Business - 10 Jul 2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/SphzafMbjDE_Deputy Bríd Smith - Order of Business - 17 Sep 201.wav,SphzafMbjDE,1,30,60,brid smith,PBP-Solidarity,Dublin South-Central,Rathfarnam,Dublin South,Leinster,SphzafMbjDE_Deputy Br√≠d Smith - Order of Business - 17 Sep 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/SphzafMbjDE_Deputy Bríd Smith - Order of Business - 17 Sep 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/puDseuNiSVM_Deputy Bríd Smith - Other Questions - 05.03.2019.wav,puDseuNiSVM,1,30,60,brid smith,PBP-Solidarity,Dublin South-Central,Rathfarnam,Dublin South,Leinster,puDseuNiSVM_Deputy Br√≠d Smith - Other Questions - 05.03.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/puDseuNiSVM_Deputy Bríd Smith - Other Questions - 05.03.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/hyYfcvRQXE0_Deputy Caoimhghín Ó Caoláin - Government Business .wav,hyYfcvRQXE0,1,30,60,caoimhghin o caolain,Sinn Fein,Cavan-Monaghan,Monaghan Town,Monaghan,Ulster,hyYfcvRQXE0_Deputy Caoimhgh√≠n √ì Caol√°in - Government Business .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/hyYfcvRQXE0_Deputy Caoimhghín Ó Caoláin - Government Business .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/X_zbB1_cPAg_Deputy Caoimhghín Ó Caoláin - Private Members’ Bus.wav,X_zbB1_cPAg,1,30,60,caoimhghin o caolain,Sinn Fein,Cavan-Monaghan,Monaghan Town,Monaghan,Ulster,X_zbB1_cPAg_Deputy Caoimhgh√≠n √ì Caol√°in - Private Members‚Äô Bus.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/X_zbB1_cPAg_Deputy Caoimhghín Ó Caoláin - Private Members’ Bus.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/FHBKsNe5ebo_Deputy Caoimhghín Ó Caoláin - Government Business .wav,FHBKsNe5ebo,1,30,60,caoimhghin o caolain,Sinn Fein,Cavan-Monaghan,Monaghan Town,Monaghan,Ulster,FHBKsNe5ebo_Deputy Caoimhgh√≠n √ì Caol√°in - Government Business .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/FHBKsNe5ebo_Deputy Caoimhghín Ó Caoláin - Government Business .wav
